Format Version,1.23,Take Name,Take 2024-04-18 09.52.19 AM_001,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-04-18 09.55.24.539 AM,Capture Start Frame,4710452,Total Frames in Take,4242,Total Exported Frames,4242,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker
,Name,Drone_Marker:Label,Drone_Marker:Label,Drone_Marker:Label
,ID,"2C1C5CDEFD5A11EEF196A13ACAB88A83","2C1C5CDEFD5A11EEF196A13ACAB88A83","2C1C5CDEFD5A11EEF196A13ACAB88A83"
,,Position,Position,Position
Frame,Time (Seconds),X,Y,Z
1607,16.070000,-0.235816,0.023228,-1.016746
1608,16.080000,-0.235842,0.023209,-1.016773
1609,16.090000,-0.235845,0.023194,-1.016775
1610,16.100000,-0.235817,0.023217,-1.016760
1611,16.110000,-0.235827,0.023215,-1.016778
1612,16.120000,-0.235830,0.023149,-1.016812
1613,16.130000,-0.235835,0.023220,-1.016775
1614,16.140000,-0.235838,0.023195,-1.016799
1615,16.150000,-0.235825,0.023209,-1.016775
1616,16.160000,-0.235812,0.023197,-1.016781
1617,16.170000,-0.235817,0.023211,-1.016749
1618,16.180000,-0.235830,0.023240,-1.016754
1619,16.190000,-0.235794,0.023274,-1.016701
1620,16.200000,-0.235835,0.023260,-1.016718
1621,16.210000,-0.235821,0.023275,-1.016717
1622,16.220000,-0.235813,0.023228,-1.016734
1623,16.230000,-0.235825,0.023237,-1.016729
1624,16.240000,-0.235810,0.023266,-1.016732
1625,16.250000,-0.235831,0.023192,-1.016778
1626,16.260000,-0.235838,0.023244,-1.016747
1627,16.270000,-0.235834,0.023181,-1.016817
1628,16.280000,-0.235822,0.023244,-1.016712
1629,16.290000,-0.235824,0.023226,-1.016715
1630,16.300000,-0.235822,0.023176,-1.016794
1631,16.310000,-0.235810,0.023284,-1.016684
1632,16.320000,-0.235847,0.023192,-1.016791
1633,16.330000,-0.235824,0.023239,-1.016731
1634,16.340000,-0.235846,0.023190,-1.016776
1635,16.350000,-0.235818,0.023208,-1.016745
1636,16.360000,-0.235811,0.023252,-1.016734
1637,16.370000,-0.235796,0.023287,-1.016668
1638,16.380000,-0.235843,0.023192,-1.016786
1639,16.390000,-0.235800,0.023297,-1.016667
1640,16.400000,-0.235835,0.023197,-1.016760
1641,16.410000,-0.235835,0.023222,-1.016743
1642,16.420000,-0.235847,0.023119,-1.016867
1643,16.430000,-0.235817,0.023211,-1.016783
1644,16.440000,-0.235811,0.023301,-1.016673
1645,16.450000,-0.235862,0.023206,-1.016779
1646,16.460000,-0.235848,0.023191,-1.016803
1647,16.470000,-0.235831,0.023257,-1.016710
1648,16.480000,-0.235864,0.023135,-1.016824
1649,16.490000,-0.235838,0.023225,-1.016762
1650,16.500000,-0.235805,0.023258,-1.016713
1651,16.510000,-0.235825,0.023269,-1.016719
1652,16.520000,-0.235854,0.023141,-1.016844
1653,16.530000,-0.235837,0.023232,-1.016763
1654,16.540000,-0.235834,0.023196,-1.016791
1655,16.550000,-0.235826,0.023250,-1.016703
1656,16.560000,-0.235796,0.023263,-1.016693
1657,16.570000,-0.235844,0.023204,-1.016761
1658,16.580000,-0.235833,0.023245,-1.016732
1659,16.590000,-0.235854,0.023190,-1.016807
1660,16.600000,-0.235872,0.023107,-1.016881
1661,16.610000,-0.235818,0.023261,-1.016722
1662,16.620000,-0.235827,0.023222,-1.016773
1663,16.630000,-0.235829,0.023258,-1.016711
1664,16.640000,-0.235832,0.023207,-1.016759
1665,16.650000,-0.235811,0.023293,-1.016662
1666,16.660000,-0.235826,0.023247,-1.016734
1667,16.670000,-0.235816,0.023213,-1.016758
1668,16.680000,-0.235855,0.023169,-1.016805
1669,16.690000,-0.235819,0.023285,-1.016692
1670,16.700000,-0.235846,0.023204,-1.016782
1671,16.710000,-0.235833,0.023216,-1.016762
1672,16.720000,-0.235843,0.023178,-1.016809
1673,16.730000,-0.235849,0.023148,-1.016863
1674,16.740000,-0.235825,0.023206,-1.016791
1675,16.750000,-0.235811,0.023252,-1.016727
1676,16.760000,-0.235839,0.023224,-1.016768
1677,16.770000,-0.235830,0.023204,-1.016773
1678,16.780000,-0.235854,0.023170,-1.016828
1679,16.790000,-0.235829,0.023223,-1.016769
1680,16.800000,-0.235839,0.023206,-1.016765
1681,16.810000,-0.235838,0.023229,-1.016733
1682,16.820000,-0.235849,0.023168,-1.016809
1683,16.830000,-0.235831,0.023245,-1.016735
1684,16.840000,-0.235821,0.023253,-1.016715
1685,16.850000,-0.235837,0.023229,-1.016749
1686,16.860000,-0.235818,0.023232,-1.016740
1687,16.870000,-0.235836,0.023231,-1.016747
1688,16.880000,-0.235821,0.023213,-1.016750
1689,16.890000,-0.235833,0.023232,-1.016744
1690,16.900000,-0.235802,0.023307,-1.016660
1691,16.910000,-0.235831,0.023244,-1.016754
1692,16.920000,-0.235817,0.023268,-1.016705
1693,16.930000,-0.235852,0.023161,-1.016837
1694,16.940000,-0.235840,0.023174,-1.016819
1695,16.950000,-0.235863,0.023190,-1.016786
1696,16.960000,-0.235849,0.023188,-1.016798
1697,16.970000,-0.235821,0.023206,-1.016755
1698,16.980000,-0.235836,0.023187,-1.016792
1699,16.990000,-0.235828,0.023181,-1.016814
1700,17.000000,-0.235841,0.023206,-1.016758
1701,17.010000,-0.235813,0.023259,-1.016727
1702,17.020000,-0.235841,0.023183,-1.016816
1703,17.030000,-0.235799,0.023289,-1.016639
1704,17.040000,-0.235832,0.023197,-1.016778
1705,17.050000,-0.235837,0.023217,-1.016764
1706,17.060000,-0.235832,0.023233,-1.016726
1707,17.070000,-0.235840,0.023181,-1.016803
1708,17.080000,-0.235838,0.023198,-1.016793
1709,17.090000,-0.235825,0.023221,-1.016754
1710,17.100000,-0.235820,0.023265,-1.016728
1711,17.110000,-0.235819,0.023197,-1.016788
1712,17.120000,-0.235792,0.023358,-1.016596
1713,17.130000,-0.235832,0.023256,-1.016732
1714,17.140000,-0.235833,0.023236,-1.016752
1715,17.150000,-0.235855,0.023128,-1.016880
1716,17.160000,-0.235841,0.023190,-1.016775
1717,17.170000,-0.235857,0.023148,-1.016830
1718,17.180000,-0.235820,0.023241,-1.016738
1719,17.190000,-0.235847,0.023179,-1.016809
1720,17.200000,-0.235823,0.023211,-1.016783
1721,17.210000,-0.235818,0.023256,-1.016749
1722,17.220000,-0.235815,0.023237,-1.016728
1723,17.230000,-0.235835,0.023215,-1.016737
1724,17.240000,-0.235831,0.023185,-1.016815
1725,17.250000,-0.235797,0.023258,-1.016701
1726,17.260000,-0.235819,0.023240,-1.016748
1727,17.270000,-0.235813,0.023217,-1.016749
1728,17.280000,-0.235828,0.023247,-1.016717
1729,17.290000,-0.235828,0.023204,-1.016787
1730,17.300000,-0.235854,0.023186,-1.016779
1731,17.310000,-0.235812,0.023235,-1.016716
1732,17.320000,-0.235831,0.023211,-1.016747
1733,17.330000,-0.235832,0.023237,-1.016731
1734,17.340000,-0.235850,0.023182,-1.016795
1735,17.350000,-0.235845,0.023182,-1.016791
1736,17.360000,-0.235826,0.023230,-1.016754
1737,17.370000,-0.235862,0.023176,-1.016795
1738,17.380000,-0.235812,0.023236,-1.016735
1739,17.390000,-0.235823,0.023240,-1.016729
1740,17.400000,-0.235830,0.023240,-1.016727
1741,17.410000,-0.235858,0.023172,-1.016804
1742,17.420000,-0.235843,0.023171,-1.016815
1743,17.430000,-0.235793,0.023286,-1.016681
1744,17.440000,-0.235838,0.023227,-1.016764
1745,17.450000,-0.235817,0.023252,-1.016750
1746,17.460000,-0.235828,0.023244,-1.016762
1747,17.470000,-0.235849,0.023227,-1.016765
1748,17.480000,-0.235849,0.023208,-1.016765
1749,17.490000,-0.235824,0.023238,-1.016737
1750,17.500000,-0.235843,0.023203,-1.016773
1751,17.510000,-0.235816,0.023220,-1.016750
1752,17.520000,-0.235813,0.023293,-1.016685
1753,17.530000,-0.235816,0.023216,-1.016792
1754,17.540000,-0.235839,0.023225,-1.016760
1755,17.550000,-0.235842,0.023173,-1.016825
1756,17.560000,-0.235821,0.023238,-1.016728
1757,17.570000,-0.235836,0.023211,-1.016772
1758,17.580000,-0.235840,0.023221,-1.016748
1759,17.590000,-0.235818,0.023276,-1.016697
1760,17.600000,-0.235860,0.023181,-1.016816
1761,17.610000,-0.235844,0.023193,-1.016760
1762,17.620000,-0.235860,0.023184,-1.016819
1763,17.630000,-0.235817,0.023246,-1.016725
1764,17.640000,-0.235832,0.023211,-1.016750
1765,17.650000,-0.235825,0.023213,-1.016748
1766,17.660000,-0.235837,0.023175,-1.016786
1767,17.670000,-0.235835,0.023233,-1.016762
1768,17.680000,-0.235833,0.023218,-1.016746
1769,17.690000,-0.235825,0.023187,-1.016788
1770,17.700000,-0.235801,0.023272,-1.016695
1771,17.710000,-0.235847,0.023208,-1.016770
1772,17.720000,-0.235838,0.023240,-1.016753
1773,17.730000,-0.235811,0.023270,-1.016695
1774,17.740000,-0.235827,0.023236,-1.016728
1775,17.750000,-0.235816,0.023252,-1.016738
1776,17.760000,-0.235876,0.023099,-1.016880
1777,17.770000,-0.235841,0.023224,-1.016764
1778,17.780000,-0.235822,0.023186,-1.016789
1779,17.790000,-0.235852,0.023211,-1.016804
1780,17.800000,-0.235839,0.023159,-1.016821
1781,17.810000,-0.235838,0.023240,-1.016784
1782,17.820000,-0.235830,0.023179,-1.016796
1783,17.830000,-0.235826,0.023241,-1.016761
1784,17.840000,-0.235838,0.023183,-1.016795
1785,17.850000,-0.235852,0.023149,-1.016829
1786,17.860000,-0.235861,0.023190,-1.016794
1787,17.870000,-0.235802,0.023277,-1.016689
1788,17.880000,-0.235832,0.023181,-1.016806
1789,17.890000,-0.235852,0.023199,-1.016785
1790,17.900000,-0.235840,0.023210,-1.016764
1791,17.910000,-0.235825,0.023235,-1.016719
1792,17.920000,-0.235790,0.023351,-1.016605
1793,17.930000,-0.235813,0.023246,-1.016749
1794,17.940000,-0.235836,0.023232,-1.016795
1795,17.950000,-0.235826,0.023232,-1.016733
1796,17.960000,-0.235816,0.023254,-1.016715
1797,17.970000,-0.235849,0.023177,-1.016797
1798,17.980000,-0.235827,0.023250,-1.016721
1799,17.990000,-0.235813,0.023303,-1.016651
1800,18.000000,-0.235879,0.023090,-1.016939
1801,18.010000,-0.235837,0.023220,-1.016752
1802,18.020000,-0.235850,0.023203,-1.016780
1803,18.030000,-0.235861,0.023167,-1.016823
1804,18.040000,-0.235846,0.023150,-1.016837
1805,18.050000,-0.235814,0.023282,-1.016665
1806,18.060000,-0.235799,0.023263,-1.016695
1807,18.070000,-0.235805,0.023276,-1.016687
1808,18.080000,-0.235827,0.023214,-1.016781
1809,18.090000,-0.235826,0.023222,-1.016742
1810,18.100000,-0.235812,0.023236,-1.016750
1811,18.110000,-0.235819,0.023252,-1.016745
1812,18.120000,-0.235847,0.023165,-1.016827
1813,18.130000,-0.235842,0.023189,-1.016792
1814,18.140000,-0.235841,0.023184,-1.016818
1815,18.150000,-0.235815,0.023293,-1.016677
1816,18.160000,-0.235846,0.023202,-1.016748
1817,18.170000,-0.235860,0.023176,-1.016809
1818,18.180000,-0.235848,0.023150,-1.016845
1819,18.190000,-0.235833,0.023231,-1.016770
1820,18.200000,-0.235815,0.023260,-1.016708
1821,18.210000,-0.235837,0.023221,-1.016785
1822,18.220000,-0.235794,0.023288,-1.016661
1823,18.230000,-0.235842,0.023181,-1.016803
1824,18.240000,-0.235792,0.023355,-1.016622
1825,18.250000,-0.235839,0.023182,-1.016791
1826,18.260000,-0.235835,0.023201,-1.016787
1827,18.270000,-0.235805,0.023266,-1.016685
1828,18.280000,-0.235844,0.023178,-1.016805
1829,18.290000,-0.235852,0.023151,-1.016840
1830,18.300000,-0.235820,0.023255,-1.016695
1831,18.310000,-0.235841,0.023208,-1.016764
1832,18.320000,-0.235821,0.023247,-1.016747
1833,18.330000,-0.235826,0.023244,-1.016759
1834,18.340000,-0.235849,0.023172,-1.016811
1835,18.350000,-0.235829,0.023228,-1.016747
1836,18.360000,-0.235828,0.023288,-1.016693
1837,18.370000,-0.235821,0.023278,-1.016695
1838,18.380000,-0.235805,0.023267,-1.016667
1839,18.390000,-0.235840,0.023187,-1.016779
1840,18.400000,-0.235812,0.023235,-1.016726
1841,18.410000,-0.235840,0.023226,-1.016764
1842,18.420000,-0.235841,0.023192,-1.016793
1843,18.430000,-0.235836,0.023255,-1.016717
1844,18.440000,-0.235825,0.023245,-1.016765
1845,18.450000,-0.235818,0.023211,-1.016750
1846,18.460000,-0.235839,0.023204,-1.016786
1847,18.470000,-0.235805,0.023249,-1.016726
1848,18.480000,-0.235824,0.023243,-1.016731
1849,18.490000,-0.235819,0.023249,-1.016738
1850,18.500000,-0.235828,0.023287,-1.016692
1851,18.510000,-0.235800,0.023293,-1.016671
1852,18.520000,-0.235828,0.023260,-1.016724
1853,18.530000,-0.235825,0.023199,-1.016769
1854,18.540000,-0.235816,0.023240,-1.016756
1855,18.550000,-0.235828,0.023263,-1.016725
1856,18.560000,-0.235835,0.023158,-1.016811
1857,18.570000,-0.235837,0.023234,-1.016767
1858,18.580000,-0.235828,0.023234,-1.016751
1859,18.590000,-0.235854,0.023175,-1.016846
1860,18.600000,-0.235826,0.023260,-1.016743
1861,18.610000,-0.235837,0.023231,-1.016760
1862,18.620000,-0.235836,0.023249,-1.016760
1863,18.630000,-0.235853,0.023199,-1.016870
1864,18.640000,-0.235748,0.023381,-1.016675
1865,18.650000,-0.235745,0.023325,-1.016781
1866,18.660000,-0.235725,0.023274,-1.016801
1867,18.670000,-0.235639,0.023348,-1.016706
1868,18.680000,-0.235601,0.023433,-1.016625
1869,18.690000,-0.235665,0.023323,-1.016757
1870,18.700000,-0.235603,0.023431,-1.016651
1871,18.710000,-0.235580,0.023508,-1.016608
1872,18.720000,-0.235626,0.023455,-1.016662
1873,18.730000,-0.235608,0.023469,-1.016625
1874,18.740000,-0.235588,0.023443,-1.016640
1875,18.750000,-0.235579,0.023452,-1.016684
1876,18.760000,-0.235679,0.023400,-1.016842
1877,18.770000,-0.235713,0.023452,-1.016819
1878,18.780000,-0.235696,0.023425,-1.016871
1879,18.790000,-0.235681,0.023545,-1.016853
1880,18.800000,-0.235744,0.023468,-1.017016
1881,18.810000,-0.235774,0.023552,-1.017041
1882,18.820000,-0.235862,0.023859,-1.016881
1883,18.830000,-0.236023,0.023799,-1.017016
1884,18.840000,-0.236291,0.023943,-1.017098
1885,18.850000,-0.236545,0.024035,-1.017185
1886,18.860000,-0.236813,0.024348,-1.017216
1887,18.870000,-0.237103,0.024646,-1.017396
1888,18.880000,-0.237349,0.025052,-1.017377
1889,18.890000,-0.237677,0.025625,-1.017263
1890,18.900000,-0.238056,0.026133,-1.017245
1891,18.910000,-0.238400,0.026941,-1.017025
1892,18.920000,-0.238855,0.027653,-1.017058
1893,18.930000,-0.239436,0.028275,-1.017284
1894,18.940000,-0.240052,0.028732,-1.017646
1895,18.950000,-0.240674,0.029355,-1.017908
1896,18.960000,-0.241185,0.030583,-1.017756
1897,18.970000,-0.241657,0.031723,-1.017675
1898,18.980000,-0.242236,0.032876,-1.017878
1899,18.990000,-0.243139,0.034005,-1.018252
1900,19.000000,-0.244047,0.034834,-1.018909
1901,19.010000,-0.244778,0.036821,-1.018533
1902,19.020000,-0.245536,0.038690,-1.018370
1903,19.030000,-0.246742,0.039937,-1.019033
1904,19.040000,-0.247876,0.041868,-1.019195
1905,19.050000,-0.248837,0.044155,-1.019015
1906,19.060000,-0.250191,0.045701,-1.019973
1907,19.070000,-0.251546,0.047960,-1.020341
1908,19.080000,-0.252662,0.050976,-1.019958
1909,19.090000,-0.254362,0.053050,-1.020778
1910,19.100000,-0.255677,0.055984,-1.020668
1911,19.110000,-0.257380,0.058653,-1.021305
1912,19.120000,-0.258913,0.061818,-1.021542
1913,19.130000,-0.260808,0.064744,-1.022033
1914,19.140000,-0.262571,0.068180,-1.022076
1915,19.150000,-0.264633,0.071302,-1.022687
1916,19.160000,-0.266467,0.075062,-1.022758
1917,19.170000,-0.268797,0.078410,-1.023404
1918,19.180000,-0.271061,0.082067,-1.023702
1919,19.190000,-0.273250,0.085831,-1.023987
1920,19.200000,-0.275901,0.089375,-1.024678
1921,19.210000,-0.278399,0.093863,-1.024278
1922,19.220000,-0.280864,0.097875,-1.025071
1923,19.230000,-0.283536,0.102080,-1.025371
1924,19.240000,-0.286440,0.105988,-1.026313
1925,19.250000,-0.289373,0.110576,-1.026861
1926,19.260000,-0.292341,0.114981,-1.027404
1927,19.270000,-0.295273,0.119814,-1.027950
1928,19.280000,-0.298172,0.124718,-1.028137
1929,19.290000,-0.301152,0.129946,-1.028448
1930,19.300000,-0.304373,0.134658,-1.029435
1931,19.310000,-0.307585,0.140020,-1.029976
1932,19.320000,-0.310971,0.144526,-1.031427
1933,19.330000,-0.314258,0.150438,-1.031623
1934,19.340000,-0.317711,0.155790,-1.032814
1935,19.350000,-0.321153,0.161036,-1.033822
1936,19.360000,-0.324663,0.166631,-1.035051
1937,19.370000,-0.328161,0.172391,-1.036086
1938,19.380000,-0.331951,0.177534,-1.038304
1939,19.390000,-0.335496,0.183438,-1.039620
1940,19.400000,-0.339160,0.189172,-1.041326
1941,19.410000,-0.342704,0.195130,-1.042992
1942,19.420000,-0.346277,0.200941,-1.044822
1943,19.430000,-0.350016,0.206793,-1.046934
1944,19.440000,-0.353551,0.213206,-1.048714
1945,19.450000,-0.357249,0.219351,-1.050803
1946,19.460000,-0.360826,0.225526,-1.053352
1947,19.470000,-0.364503,0.231728,-1.055743
1948,19.480000,-0.368131,0.237983,-1.058285
1949,19.490000,-0.371802,0.244238,-1.061117
1950,19.500000,-0.375442,0.250516,-1.064021
1951,19.510000,-0.379014,0.256841,-1.067089
1952,19.520000,-0.382532,0.263278,-1.070156
1953,19.530000,-0.386135,0.269810,-1.073454
1954,19.540000,-0.389638,0.276166,-1.076880
1955,19.550000,-0.393085,0.282537,-1.080411
1956,19.560000,-0.396551,0.288975,-1.084081
1957,19.570000,-0.399867,0.297205,-1.086202
1958,19.580000,-0.403256,0.302325,-1.091345
1959,19.590000,-0.406460,0.308826,-1.095164
1960,19.600000,-0.409654,0.315267,-1.099171
1961,19.610000,-0.412832,0.322062,-1.103055
1962,19.620000,-0.416007,0.328451,-1.107463
1963,19.630000,-0.419256,0.334620,-1.112100
1964,19.640000,-0.422510,0.340881,-1.116894
1965,19.650000,-0.425521,0.347247,-1.121284
1966,19.660000,-0.428472,0.353444,-1.126211
1967,19.670000,-0.431290,0.359407,-1.131347
1968,19.680000,-0.434153,0.366145,-1.135618
1969,19.690000,-0.437068,0.371987,-1.140940
1970,19.700000,-0.439658,0.378067,-1.146063
1971,19.710000,-0.442094,0.384418,-1.150664
1972,19.720000,-0.444794,0.390214,-1.156068
1973,19.730000,-0.447107,0.396566,-1.160954
1974,19.740000,-0.449407,0.402539,-1.166187
1975,19.750000,-0.451686,0.408356,-1.171498
1976,19.760000,-0.453673,0.414410,-1.176447
1977,19.770000,-0.455964,0.419884,-1.182383
1978,19.780000,-0.457670,0.426074,-1.187210
1979,19.790000,-0.459677,0.431598,-1.192892
1980,19.800000,-0.461361,0.437576,-1.198133
1981,19.810000,-0.462805,0.443620,-1.202871
1982,19.820000,-0.464550,0.449004,-1.208763
1983,19.830000,-0.465707,0.455003,-1.213615
1984,19.840000,-0.466975,0.460589,-1.218775
1985,19.850000,-0.468325,0.465943,-1.224338
1986,19.860000,-0.469337,0.471505,-1.229559
1987,19.870000,-0.470087,0.477235,-1.234425
1988,19.880000,-0.470665,0.483355,-1.238707
1989,19.890000,-0.471245,0.489191,-1.243317
1990,19.900000,-0.471787,0.494869,-1.247986
1991,19.910000,-0.472253,0.500394,-1.252787
1992,19.920000,-0.472404,0.506071,-1.256880
1993,19.930000,-0.472505,0.511767,-1.261173
1994,19.940000,-0.472369,0.517632,-1.265066
1995,19.950000,-0.472131,0.523181,-1.269011
1996,19.960000,-0.471755,0.529081,-1.272448
1997,19.970000,-0.471337,0.534945,-1.275848
1998,19.980000,-0.470943,0.540404,-1.279310
1999,19.990000,-0.470157,0.546354,-1.282225
2000,20.000000,-0.469044,0.552407,-1.284637
2001,20.010000,-0.467977,0.558487,-1.286963
2002,20.020000,-0.466901,0.564113,-1.289751
2003,20.030000,-0.465189,0.570745,-1.290829
2004,20.040000,-0.463613,0.576998,-1.292124
2005,20.050000,-0.461889,0.583411,-1.293270
2006,20.060000,-0.459847,0.589651,-1.294058
2007,20.070000,-0.457915,0.595679,-1.295088
2008,20.080000,-0.455610,0.602442,-1.295004
2009,20.090000,-0.453048,0.609035,-1.294615
2010,20.100000,-0.450556,0.615736,-1.293955
2011,20.110000,-0.447639,0.622508,-1.292879
2012,20.120000,-0.444757,0.629414,-1.291609
2013,20.130000,-0.441817,0.636019,-1.290148
2014,20.140000,-0.438527,0.643188,-1.287645
2015,20.150000,-0.434965,0.650186,-1.285082
2016,20.160000,-0.431197,0.657419,-1.281979
2017,20.170000,-0.427355,0.664579,-1.278671
2018,20.180000,-0.423425,0.671989,-1.274570
2019,20.190000,-0.419436,0.678941,-1.270966
2020,20.200000,-0.415206,0.686125,-1.266399
2021,20.210000,-0.410779,0.693503,-1.261288
2022,20.220000,-0.406221,0.700860,-1.256153
2023,20.230000,-0.401496,0.708862,-1.249706
2024,20.240000,-0.396955,0.715961,-1.244389
2025,20.250000,-0.392152,0.723363,-1.237806
2026,20.260000,-0.387246,0.730857,-1.231316
2027,20.270000,-0.381953,0.738643,-1.223862
2028,20.280000,-0.376825,0.746249,-1.216503
2029,20.290000,-0.371487,0.754127,-1.208494
2030,20.300000,-0.366310,0.761543,-1.201042
2031,20.310000,-0.360422,0.770510,-1.190945
2032,20.320000,-0.355169,0.777639,-1.183620
2033,20.330000,-0.349517,0.786349,-1.173658
2034,20.340000,-0.343801,0.794429,-1.164423
2035,20.350000,-0.338359,0.802610,-1.155304
2036,20.360000,-0.332650,0.811049,-1.145187
2037,20.370000,-0.326909,0.819914,-1.134636
2038,20.380000,-0.321502,0.827865,-1.125526
2039,20.390000,-0.315651,0.836884,-1.114674
2040,20.400000,-0.310101,0.845765,-1.104025
2041,20.410000,-0.304609,0.854589,-1.093290
2042,20.420000,-0.298931,0.863705,-1.082584
2043,20.430000,-0.293654,0.872430,-1.072388
2044,20.440000,-0.288267,0.881488,-1.061481
2045,20.450000,-0.282936,0.890833,-1.050299
2046,20.460000,-0.277749,0.899927,-1.039327
2047,20.470000,-0.272682,0.909246,-1.028276
2048,20.480000,-0.267693,0.918674,-1.017207
2049,20.490000,-0.262908,0.928140,-1.006293
2050,20.500000,-0.258165,0.937564,-0.995233
2051,20.510000,-0.253573,0.947086,-0.984174
2052,20.520000,-0.249260,0.956524,-0.973331
2053,20.530000,-0.245001,0.966075,-0.962257
2054,20.540000,-0.241034,0.975408,-0.951447
2055,20.550000,-0.237075,0.984878,-0.940467
2056,20.560000,-0.233352,0.994216,-0.929815
2057,20.570000,-0.229855,1.003576,-0.919122
2058,20.580000,-0.226589,1.012767,-0.908501
2059,20.590000,-0.223369,1.021917,-0.897978
2060,20.600000,-0.220435,1.031080,-0.887223
